zone,hour_ts,hour,pred_utilization,price_threshold,price_smooth
1082,2022-07-16 04:00:00,4,0.2967909,15.0,15.077856550639861
1082,2022-07-16 05:00:00,5,0.29848957,15.0,15.09314458063986
1082,2022-07-16 06:00:00,6,0.2984053,15.0,15.09238615063986
1082,2022-07-16 07:00:00,7,0.29105157,15.0,15.026202580639861
1082,2022-07-16 08:00:00,8,0.28538764,15.0,14.97522721063986
1082,2022-07-16 09:00:00,9,0.29831612,15.0,15.091583530639861
1082,2022-07-16 10:00:00,10,0.4254618,19.5,16.23589465063986
1082,2022-07-16 11:00:00,11,0.43040437,19.5,16.28037778063986
1082,2022-07-16 12:00:00,12,0.3957552,15.0,15.96853525063986
1082,2022-07-16 13:00:00,13,0.34374848,15.0,15.50047477063986
1082,2022-07-16 14:00:00,14,0.36661926,15.0,15.706311790639862
1082,2022-07-16 15:00:00,15,0.4209805,15.0,16.19556295063986
1082,2022-07-16 16:00:00,16,0.42260933,19.5,16.21022242063986
1082,2022-07-16 17:00:00,17,0.4159496,15.0,16.15028485063986
1082,2022-07-16 18:00:00,18,0.367656,15.0,15.715642450639862
1082,2022-07-16 19:00:00,19,0.36268273,15.0,15.670883020639861
1082,2022-07-16 20:00:00,20,0.36934674,15.0,15.73085911063986
1082,2022-07-16 21:00:00,21,0.35286534,15.0,15.582526510639859
1082,2022-07-16 22:00:00,22,0.3209992,15.0,15.29573125063986
1082,2022-07-16 23:00:00,23,0.31059617,15.0,15.20210398063986
1082,2022-07-17 00:00:00,0,0.29407153,15.0,15.05338222063986
1082,2022-07-17 01:00:00,1,0.28828532,15.0,15.00130633063986
1082,2022-07-17 02:00:00,2,0.33208328,15.0,15.39548797063986
1082,2022-07-17 03:00:00,3,0.3239341,15.0,15.322145350639861
1082,2022-07-17 04:00:00,4,0.32996598,15.0,15.376432270639862
1082,2022-07-17 05:00:00,5,0.33123583,15.0,15.387860920639863
1082,2022-07-17 06:00:00,6,0.33153683,15.0,15.390569920639862
1082,2022-07-17 07:00:00,7,0.3177315,15.0,15.266321950639862
1082,2022-07-17 08:00:00,8,0.3103475,15.0,15.19986595063986
1082,2022-07-17 09:00:00,9,0.32988882,15.0,15.37573783063986
1082,2022-07-17 10:00:00,10,0.32839248,15.0,15.36227077063986
1082,2022-07-17 11:00:00,11,0.3347504,15.0,15.41949205063986
1082,2022-07-17 12:00:00,12,0.337529,15.0,15.44449945063986
1082,2022-07-17 13:00:00,13,0.33329642,15.0,15.406406230639858
1082,2022-07-17 14:00:00,14,0.3271941,15.0,15.351485350639859
1082,2022-07-17 15:00:00,15,0.31719446,15.0,15.26148859063986
1082,2022-07-17 16:00:00,16,0.29319823,15.0,15.045522520639862
1082,2022-07-17 17:00:00,17,0.24747407,15.0,14.634005080639861
1082,2022-07-17 18:00:00,18,0.2936198,15.0,15.04931665063986
1082,2022-07-17 19:00:00,19,0.2806676,15.0,14.932746850639859
1082,2022-07-17 20:00:00,20,0.26046008,15.0,14.75087917063986
1082,2022-07-17 21:00:00,21,0.25576156,15.0,14.70859249063986
1082,2022-07-17 22:00:00,22,0.25744656,15.0,14.72375749063986
1082,2022-07-17 23:00:00,23,0.24712303,15.0,14.63084572063986
1082,2022-07-18 00:00:00,0,0.2452104,15.0,14.613632050639861
1082,2022-07-18 01:00:00,1,0.24544732,15.0,14.61576433063986
1082,2022-07-18 02:00:00,2,0.24408732,15.0,14.60352433063986
1082,2022-07-18 03:00:00,3,0.24451151,15.0,14.60734204063986
1082,2022-07-18 04:00:00,4,0.24451151,15.0,14.60734204063986
1082,2022-07-18 05:00:00,5,0.24578142,15.0,14.61877123063986
1082,2022-07-18 06:00:00,6,0.2452956,15.0,14.61439885063986
1082,2022-07-18 07:00:00,7,0.22774738,15.0,14.456464870639861
1082,2022-07-18 08:00:00,8,0.23862526,15.0,14.55436579063986
1082,2022-07-18 09:00:00,9,0.19621514,15.0,14.17267471063986
1082,2022-07-18 10:00:00,10,0.21290761,15.0,14.32290694063986
1082,2022-07-18 11:00:00,11,0.25069663,15.0,14.663008120639859
1082,2022-07-18 12:00:00,12,0.24598636,15.0,14.620615690639859
1082,2022-07-18 13:00:00,13,0.24137868,15.0,14.57914657063986
1082,2022-07-18 14:00:00,14,0.23660009,15.0,14.53613926063986
1082,2022-07-18 15:00:00,15,0.23662947,15.0,14.53640368063986
1082,2022-07-18 16:00:00,16,0.23620646,15.0,14.53259659063986
1082,2022-07-18 17:00:00,17,0.24079636,15.0,14.57390569063986
1082,2022-07-18 18:00:00,18,0.24859454,15.0,14.64408931063986
1082,2022-07-18 19:00:00,19,0.28303912,15.0,14.95409053063986
1082,2022-07-18 20:00:00,20,0.24639863,15.0,14.62432612063986
1082,2022-07-18 21:00:00,21,0.24895616,15.0,14.64734389063986
1082,2022-07-18 22:00:00,22,0.2606577,15.0,14.75265775063986
1082,2022-07-18 23:00:00,23,0.29284638,15.0,15.042355870639861
1083,2022-07-13 05:00:00,5,0.5257413,19.5,17.13841015063986
1083,2022-07-13 06:00:00,6,0.5268461,19.5,17.148353350639862
1083,2022-07-13 07:00:00,7,0.47758493,19.5,16.705002820639862
1083,2022-07-13 08:00:00,8,0.41265732,15.0,16.120654330639862
1083,2022-07-13 09:00:00,9,0.31059685,15.0,15.20211010063986
1083,2022-07-13 10:00:00,10,0.27694812,15.0,14.89927153063986
1083,2022-07-13 11:00:00,11,0.26426145,15.0,14.78509150063986
1083,2022-07-13 12:00:00,12,0.2722471,15.0,14.85696235063986
1083,2022-07-13 13:00:00,13,0.20488144,15.0,14.25067141063986
1083,2022-07-13 14:00:00,14,0.18363747,15.0,14.05947568063986
1083,2022-07-13 15:00:00,15,0.25509292,15.0,14.70257473063986
1083,2022-07-13 16:00:00,16,0.19437556,15.0,14.156118490639859
1083,2022-07-13 17:00:00,17,0.18985084,15.0,14.11539601063986
1083,2022-07-13 18:00:00,18,0.17622137,10.5,13.99273078063986
1083,2022-07-13 19:00:00,19,0.26346466,15.0,14.77792039063986
1083,2022-07-13 20:00:00,20,0.2565142,15.0,14.71536625063986
1083,2022-07-13 21:00:00,21,0.35751647,15.0,15.624386680639859
1083,2022-07-13 22:00:00,22,0.38546154,15.0,15.87589231063986
1083,2022-07-13 23:00:00,23,0.39079064,15.0,15.92385421063986
1083,2022-07-14 00:00:00,0,0.4433793,19.5,16.39715215063986
1083,2022-07-14 01:00:00,1,0.4134378,15.0,16.12767865063986
1083,2022-07-14 02:00:00,2,0.41571343,15.0,16.148159320639863
1083,2022-07-14 03:00:00,3,0.41454148,15.0,16.13761177063986
1083,2022-07-14 04:00:00,4,0.41529316,15.0,16.14437689063986
1083,2022-07-14 05:00:00,5,0.41543034,15.0,16.14561151063986
1083,2022-07-14 06:00:00,6,0.41479036,15.0,16.139851690639862
1083,2022-07-14 07:00:00,7,0.37309042,15.0,15.76455223063986
1083,2022-07-14 08:00:00,8,0.3464278,15.0,15.524588650639862
1083,2022-07-14 09:00:00,9,0.2823265,15.0,14.94767695063986
1083,2022-07-14 10:00:00,10,0.18142879,10.5,14.03959756063986
1083,2022-07-14 11:00:00,11,0.16690652,10.5,13.90889713063986
1083,2022-07-14 12:00:00,12,0.21905535,15.0,14.37823660063986
1083,2022-07-14 13:00:00,13,0.1902866,15.0,14.11931785063986
1083,2022-07-14 14:00:00,14,0.18001348,10.5,14.02685977063986
1083,2022-07-14 15:00:00,15,0.1806426,10.5,14.03252185063986
1083,2022-07-14 16:00:00,16,0.1721976,10.5,13.95651685063986
1083,2022-07-14 17:00:00,17,0.15624674,10.5,13.81295911063986
1083,2022-07-14 18:00:00,18,0.18657647,15.0,14.085926680639862
1083,2022-07-14 19:00:00,19,0.29539678,15.0,15.06530947063986
1083,2022-07-14 20:00:00,20,0.38429233,15.0,15.86536942063986
1083,2022-07-14 21:00:00,21,0.4391865,19.5,16.35941695063986
1083,2022-07-14 22:00:00,22,0.5022585,19.5,16.92706495063986
1083,2022-07-14 23:00:00,23,0.5202376,19.5,17.08887685063986
1083,2022-07-15 00:00:00,0,0.53339064,19.5,17.20725421063986
1083,2022-07-15 01:00:00,1,0.53931975,19.5,17.260616200639863
1083,2022-07-15 02:00:00,2,0.5351544,19.5,17.22312805063986
1083,2022-07-15 03:00:00,3,0.5351251,19.5,17.22286435063986
1083,2022-07-15 04:00:00,4,0.5351251,19.5,17.22286435063986
1083,2022-07-15 05:00:00,5,0.541643,19.5,17.28152545063986
1083,2022-07-15 06:00:00,6,0.53004026,19.5,17.177100790639862
1083,2022-07-15 07:00:00,7,0.44519457,19.5,16.413489580639858
1083,2022-07-15 08:00:00,8,0.41678077,15.0,16.15776538063986
1083,2022-07-15 09:00:00,9,0.29644358,15.0,15.07473067063986
1083,2022-07-15 10:00:00,10,0.22673002,15.0,14.44730863063986
1083,2022-07-15 11:00:00,11,0.25776014,15.0,14.72657971063986
1083,2022-07-15 12:00:00,12,0.21632342,15.0,14.35364923063986
1083,2022-07-15 13:00:00,13,0.23708376,15.0,14.540492290639861
1083,2022-07-15 14:00:00,14,0.19358878,15.0,14.14903747063986
1083,2022-07-15 15:00:00,15,0.21673687,15.0,14.357370280639861
1083,2022-07-15 16:00:00,16,0.22099446,15.0,14.39568859063986
1083,2022-07-15 17:00:00,17,0.22772412,15.0,14.456255530639861
1083,2022-07-15 18:00:00,18,0.26569802,15.0,14.79802063063986
1083,2022-07-15 19:00:00,19,0.3707043,15.0,15.743077150639861
1083,2022-07-15 20:00:00,20,0.38934574,15.0,15.91085011063986
1083,2022-07-15 21:00:00,21,0.3921215,15.0,15.935831950639859
1083,2022-07-15 22:00:00,22,0.38790342,15.0,15.897869230639861
1083,2022-07-15 23:00:00,23,0.36743072,15.0,15.71361493063986
1083,2022-07-16 00:00:00,0,0.40763408,15.0,16.07544517063986
1083,2022-07-16 01:00:00,1,0.4309072,19.5,16.28490325063986
1083,2022-07-16 02:00:00,2,0.4212253,19.5,16.19776615063986
1083,2022-07-16 03:00:00,3,0.4357616,19.5,16.32859285063986
1083,2022-07-16 04:00:00,4,0.43950823,19.5,16.36231252063986
1083,2022-07-16 05:00:00,5,0.44045192,19.5,16.37080573063986
1083,2022-07-16 06:00:00,6,0.43809703,19.5,16.34961172063986
1083,2022-07-16 07:00:00,7,0.42818472,19.5,16.260400930639857
1083,2022-07-16 08:00:00,8,0.41257435,15.0,16.11990760063986
1083,2022-07-16 09:00:00,9,0.359217,15.0,15.63969145063986
1083,2022-07-16 10:00:00,10,0.2709183,15.0,14.84500315063986
1083,2022-07-16 11:00:00,11,0.20477994,15.0,14.249757910639861
1083,2022-07-16 12:00:00,12,0.22070618,15.0,14.39309407063986
1083,2022-07-16 13:00:00,13,0.2358946,15.0,14.52978985063986
1083,2022-07-16 14:00:00,14,0.23426798,15.0,14.51515027063986
1083,2022-07-16 15:00:00,15,0.24041618,15.0,14.57048407063986
1083,2022-07-16 16:00:00,16,0.2435435,15.0,14.59862995063986
1083,2022-07-16 17:00:00,17,0.23754324,15.0,14.54462761063986
1083,2022-07-16 18:00:00,18,0.2657675,15.0,14.798645950639859
1083,2022-07-16 19:00:00,19,0.30298126,15.0,15.133569790639859
1083,2022-07-16 20:00:00,20,0.36723575,15.0,15.71186020063986
1083,2022-07-16 21:00:00,21,0.3732549,15.0,15.76603255063986
1083,2022-07-16 22:00:00,22,0.40653718,15.0,16.06557307063986
1083,2022-07-16 23:00:00,23,0.45682624,19.5,16.51817461063986
1083,2022-07-17 00:00:00,0,0.47331804,19.5,16.66660081063986
1083,2022-07-17 01:00:00,1,0.47917673,19.5,16.71932902063986
1083,2022-07-17 02:00:00,2,0.47675052,19.5,16.69749313063986
1083,2022-07-17 03:00:00,3,0.47688323,19.5,16.698687520639858
1083,2022-07-17 04:00:00,4,0.47688323,19.5,16.698687520639858
1083,2022-07-17 05:00:00,5,0.4771855,19.5,16.70140795063986
1083,2022-07-17 06:00:00,6,0.47589245,19.5,16.68977050063986
1083,2022-07-17 07:00:00,7,0.45486072,19.5,16.50048493063986
1083,2022-07-17 08:00:00,8,0.4293667,19.5,16.27103875063986
1083,2022-07-17 09:00:00,9,0.43470174,19.5,16.31905411063986
1083,2022-07-17 10:00:00,10,0.39872104,15.0,15.995227810639859
1083,2022-07-17 11:00:00,11,0.42071405,15.0,16.19316490063986
1083,2022-07-17 12:00:00,12,0.40366977,15.0,16.03976638063986
1083,2022-07-17 13:00:00,13,0.42010713,15.0,16.187702620639858
1083,2022-07-17 14:00:00,14,0.40262106,15.0,16.03032799063986
1083,2022-07-17 15:00:00,15,0.33968323,15.0,15.46388752063986
1083,2022-07-17 16:00:00,16,0.33325583,15.0,15.406040920639859
1083,2022-07-17 17:00:00,17,0.33378106,15.0,15.410767990639862
1083,2022-07-17 18:00:00,18,0.36022604,15.0,15.64877281063986
1083,2022-07-17 19:00:00,19,0.4772319,19.5,16.70182555063986
1083,2022-07-17 20:00:00,20,0.47001788,19.5,16.63689937063986
1083,2022-07-17 21:00:00,21,0.48162577,19.5,16.74137038063986
1083,2022-07-17 22:00:00,22,0.5029117,19.5,16.93294375063986
1083,2022-07-17 23:00:00,23,0.5069608,19.5,16.969385650639857
1083,2022-07-18 00:00:00,0,0.50616443,19.5,16.96221832063986
1083,2022-07-18 01:00:00,1,0.5074647,19.5,16.973920750639863
1083,2022-07-18 02:00:00,2,0.5006576,19.5,16.912656850639863
1083,2022-07-18 03:00:00,3,0.5016111,19.5,16.92123835063986
1083,2022-07-18 04:00:00,4,0.5016111,19.5,16.92123835063986
1083,2022-07-18 05:00:00,5,0.5019134,19.5,16.92395905063986
1083,2022-07-18 06:00:00,6,0.5000743,19.5,16.90740715063986
1083,2022-07-18 07:00:00,7,0.44442457,19.5,16.40655958063986
1083,2022-07-18 08:00:00,8,0.40715316,15.0,16.07111689063986
1083,2022-07-18 09:00:00,9,0.35084376,15.0,15.564332290639861
1083,2022-07-18 10:00:00,10,0.2726576,15.0,14.86065685063986
1083,2022-07-18 11:00:00,11,0.19468354,15.0,14.15889031063986
1083,2022-07-18 12:00:00,12,0.19546022,15.0,14.165880430639861
1083,2022-07-18 13:00:00,13,0.17785452,10.5,14.00742913063986
1083,2022-07-18 14:00:00,14,0.17535545,10.5,13.984937500639859
1083,2022-07-18 15:00:00,15,0.1667989,10.5,13.90792855063986
1083,2022-07-18 16:00:00,16,0.19702157,15.0,14.17993258063986
1083,2022-07-18 17:00:00,17,0.18901135,15.0,14.107840600639861
1083,2022-07-18 18:00:00,18,0.17163321,10.5,13.95143734063986
1083,2022-07-18 19:00:00,19,0.24258152,15.0,14.589972130639861
1083,2022-07-18 20:00:00,20,0.28411856,15.0,14.96380549063986
1083,2022-07-18 21:00:00,21,0.37665826,15.0,15.79666279063986
1083,2022-07-18 22:00:00,22,0.42002782,15.0,16.18698883063986
1083,2022-07-18 23:00:00,23,0.45402938,19.5,16.493002870639863
1085,2022-07-13 05:00:00,5,0.51020926,19.5,16.99862179063986
1085,2022-07-13 06:00:00,6,0.45637733,19.5,16.51413442063986
1085,2022-07-13 07:00:00,7,0.473746,19.5,16.67045245063986
1085,2022-07-13 08:00:00,8,0.38154876,15.0,15.84067729063986
1085,2022-07-13 09:00:00,9,0.39729348,15.0,15.982379770639861
1085,2022-07-13 10:00:00,10,0.39752945,15.0,15.98450350063986
1085,2022-07-13 11:00:00,11,0.42052817,15.0,16.19149198063986
1085,2022-07-13 12:00:00,12,0.4239423,19.5,16.22221915063986
1085,2022-07-13 13:00:00,13,0.40342504,15.0,16.03756381063986
1085,2022-07-13 14:00:00,14,0.39528742,15.0,15.96432523063986
1085,2022-07-13 15:00:00,15,0.43081638,19.5,16.28408587063986
1085,2022-07-13 16:00:00,16,0.4040064,15.0,16.04279605063986
1085,2022-07-13 17:00:00,17,0.3837028,15.0,15.86006365063986
1085,2022-07-13 18:00:00,18,0.395821,15.0,15.969127450639862
1085,2022-07-13 19:00:00,19,0.4194398,15.0,16.181696650639857
1085,2022-07-13 20:00:00,20,0.3898219,15.0,15.915135550639862
1085,2022-07-13 21:00:00,21,0.39173454,15.0,15.93234931063986
1085,2022-07-13 22:00:00,22,0.38485706,15.0,15.870451990639861
1085,2022-07-13 23:00:00,23,0.4145814,15.0,16.13797105063986
1085,2022-07-14 00:00:00,0,0.4164629,15.0,16.15490455063986
1085,2022-07-14 01:00:00,1,0.39819768,15.0,15.990517570639861
1085,2022-07-14 02:00:00,2,0.3938174,15.0,15.95109505063986
1085,2022-07-14 03:00:00,3,0.4421261,19.5,16.385873350639862
1085,2022-07-14 04:00:00,4,0.42607123,19.5,16.24137952063986
1085,2022-07-14 05:00:00,5,0.3931677,15.0,15.94524775063986
1085,2022-07-14 06:00:00,6,0.4031432,15.0,16.03502725063986
1085,2022-07-14 07:00:00,7,0.36742052,15.0,15.713523130639862
1085,2022-07-14 08:00:00,8,0.34987864,15.0,15.55564621063986
1085,2022-07-14 09:00:00,9,0.39429793,15.0,15.955419820639861
1085,2022-07-14 10:00:00,10,0.3889406,15.0,15.907203850639862
1085,2022-07-14 11:00:00,11,0.39554375,15.0,15.966632200639863
1085,2022-07-14 12:00:00,12,0.4100643,15.0,16.09731715063986
1085,2022-07-14 13:00:00,13,0.4034964,15.0,16.03820605063986
1085,2022-07-14 14:00:00,14,0.39278966,15.0,15.941845390639863
1085,2022-07-14 15:00:00,15,0.39635345,15.0,15.973919500639862
1085,2022-07-14 16:00:00,16,0.41878235,15.0,16.17577960063986
1085,2022-07-14 17:00:00,17,0.41587842,15.0,16.14964423063986
1085,2022-07-14 18:00:00,18,0.4141252,15.0,16.13386525063986
1085,2022-07-14 19:00:00,19,0.4139442,15.0,16.13223625063986
1085,2022-07-14 20:00:00,20,0.4241422,19.5,16.224018250639862
1085,2022-07-14 21:00:00,21,0.39942604,15.0,16.00157281063986
1085,2022-07-14 22:00:00,22,0.41293657,15.0,16.123167580639862
1085,2022-07-14 23:00:00,23,0.4138695,15.0,16.13156395063986
1085,2022-07-15 00:00:00,0,0.453278,19.5,16.486240450639862
1085,2022-07-15 01:00:00,1,0.44612068,19.5,16.42182457063986
1085,2022-07-15 02:00:00,2,0.45223776,19.5,16.47687829063986
1085,2022-07-15 03:00:00,3,0.45186123,19.5,16.473489520639863
1085,2022-07-15 04:00:00,4,0.45186123,19.5,16.473489520639863
1085,2022-07-15 05:00:00,5,0.4521635,19.5,16.47620995063986
1085,2022-07-15 06:00:00,6,0.4495558,19.5,16.45274065063986
1085,2022-07-15 07:00:00,7,0.40057334,15.0,16.01189851063986
1085,2022-07-15 08:00:00,8,0.355065,15.0,15.602323450639858
1085,2022-07-15 09:00:00,9,0.41313684,15.0,16.12497001063986
1085,2022-07-15 10:00:00,10,0.41047534,15.0,16.10101651063986
1085,2022-07-15 11:00:00,11,0.38137186,15.0,15.83908519063986
1085,2022-07-15 12:00:00,12,0.37104824,15.0,15.74617261063986
1085,2022-07-15 13:00:00,13,0.38659787,15.0,15.88611928063986
1085,2022-07-15 14:00:00,14,0.37985942,15.0,15.82547323063986
1085,2022-07-15 15:00:00,15,0.40418237,15.0,16.04437978063986
1085,2022-07-15 16:00:00,16,0.3953818,15.0,15.965174650639861
1085,2022-07-15 17:00:00,17,0.3863699,15.0,15.88406755063986
1085,2022-07-15 18:00:00,18,0.37520963,15.0,15.78362512063986
1085,2022-07-15 19:00:00,19,0.38264593,15.0,15.850551820639861
1085,2022-07-15 20:00:00,20,0.41744915,15.0,16.16378080063986
1085,2022-07-15 21:00:00,21,0.43007168,19.5,16.27738357063986
1085,2022-07-15 22:00:00,22,0.44082445,19.5,16.37415850063986
1085,2022-07-15 23:00:00,23,0.44587734,19.5,16.41963451063986
1085,2022-07-16 00:00:00,0,0.46331793,19.5,16.57659982063986
1085,2022-07-16 01:00:00,1,0.4719931,19.5,16.65467635063986
1085,2022-07-16 02:00:00,2,0.48556316,19.5,16.77680689063986
1085,2022-07-16 03:00:00,3,0.4840938,19.5,16.76358265063986
1085,2022-07-16 04:00:00,4,0.48022518,19.5,16.72876507063986
1085,2022-07-16 05:00:00,5,0.47188115,19.5,16.65366880063986
1085,2022-07-16 06:00:00,6,0.47128513,19.5,16.648304620639863
1085,2022-07-16 07:00:00,7,0.44157425,19.5,16.38090670063986
1085,2022-07-16 08:00:00,8,0.43009192,19.5,16.27756573063986
1085,2022-07-16 09:00:00,9,0.42786232,19.5,16.25749933063986
1085,2022-07-16 10:00:00,10,0.43742648,19.5,16.34357677063986
1085,2022-07-16 11:00:00,11,0.43377665,19.5,16.31072830063986
1085,2022-07-16 12:00:00,12,0.4164472,15.0,16.15476325063986
1085,2022-07-16 13:00:00,13,0.37122303,15.0,15.747745720639859
1085,2022-07-16 14:00:00,14,0.37406784,15.0,15.77334901063986
1085,2022-07-16 15:00:00,15,0.38709646,15.0,15.890606590639859
1085,2022-07-16 16:00:00,16,0.37952435,15.0,15.82245760063986
1085,2022-07-16 17:00:00,17,0.37439388,15.0,15.776283370639861
1085,2022-07-16 18:00:00,18,0.3937545,15.0,15.95052895063986
1085,2022-07-16 19:00:00,19,0.42588943,19.5,16.23974332063986
1085,2022-07-16 20:00:00,20,0.44500184,19.5,16.411755010639858
1085,2022-07-16 21:00:00,21,0.45549974,19.5,16.50623611063986
1085,2022-07-16 22:00:00,22,0.4744288,19.5,16.67659765063986
1085,2022-07-16 23:00:00,23,0.5061346,19.5,16.961949850639858
1085,2022-07-17 00:00:00,0,0.50250053,19.5,16.929243220639858
1085,2022-07-17 01:00:00,1,0.5154347,19.5,17.045650750639858
1085,2022-07-17 02:00:00,2,0.52074534,19.5,17.093446510639858
1085,2022-07-17 03:00:00,3,0.506098,19.5,16.96162045063986
1085,2022-07-17 04:00:00,4,0.51507574,19.5,17.04242011063986
1085,2022-07-17 05:00:00,5,0.51792663,19.5,17.06807812063986
1085,2022-07-17 06:00:00,6,0.5172438,19.5,17.06193265063986
1085,2022-07-17 07:00:00,7,0.49435824,19.5,16.85596261063986
1085,2022-07-17 08:00:00,8,0.47606683,19.5,16.69133992063986
1085,2022-07-17 09:00:00,9,0.4808925,19.5,16.73477095063986
1085,2022-07-17 10:00:00,10,0.4827048,19.5,16.75108165063986
1085,2022-07-17 11:00:00,11,0.4856389,19.5,16.77748855063986
1085,2022-07-17 12:00:00,12,0.49469912,19.5,16.85903053063986
1085,2022-07-17 13:00:00,13,0.45986548,19.5,16.54552777063986
1085,2022-07-17 14:00:00,14,0.43192428,19.5,16.29405697063986
1085,2022-07-17 15:00:00,15,0.4351877,19.5,16.32342775063986
1085,2022-07-17 16:00:00,16,0.45119727,19.5,16.46751388063986
1085,2022-07-17 17:00:00,17,0.46192557,19.5,16.564068580639862
1085,2022-07-17 18:00:00,18,0.44923532,19.5,16.44985633063986
1085,2022-07-17 19:00:00,19,0.45768923,19.5,16.52594152063986
1085,2022-07-17 20:00:00,20,0.4638095,19.5,16.58102395063986
1085,2022-07-17 21:00:00,21,0.4658286,19.5,16.59919585063986
1085,2022-07-17 22:00:00,22,0.48672622,19.5,16.787274430639858
1085,2022-07-17 23:00:00,23,0.48066267,19.5,16.732702480639862
1085,2022-07-18 00:00:00,0,0.49793962,19.5,16.88819503063986
1085,2022-07-18 01:00:00,1,0.47211137,19.5,16.65574078063986
1085,2022-07-18 02:00:00,2,0.47285423,19.5,16.662426520639862
1085,2022-07-18 03:00:00,3,0.47182894,19.5,16.653198910639862
1085,2022-07-18 04:00:00,4,0.47121,19.5,16.64762845063986
1085,2022-07-18 05:00:00,5,0.47182152,19.5,16.65313213063986
1085,2022-07-18 06:00:00,6,0.4706749,19.5,16.64281255063986
1085,2022-07-18 07:00:00,7,0.42708492,19.5,16.25050273063986
1085,2022-07-18 08:00:00,8,0.41056153,15.0,16.10179222063986
1085,2022-07-18 09:00:00,9,0.40381008,15.0,16.04102917063986
1085,2022-07-18 10:00:00,10,0.41737014,15.0,16.16306971063986
1085,2022-07-18 11:00:00,11,0.42790785,19.5,16.25790910063986
1085,2022-07-18 12:00:00,12,0.4405419,19.5,16.37161555063986
1085,2022-07-18 13:00:00,13,0.41797003,15.0,16.168468720639858
1085,2022-07-18 14:00:00,14,0.40605643,15.0,16.06124632063986
1085,2022-07-18 15:00:00,15,0.429654,19.5,16.27362445063986
1085,2022-07-18 16:00:00,16,0.43070537,19.5,16.28308678063986
1085,2022-07-18 17:00:00,17,0.41433394,15.0,16.13574391063986
1085,2022-07-18 18:00:00,18,0.40884617,15.0,16.08635398063986
1085,2022-07-18 19:00:00,19,0.43177024,19.5,16.29267061063986
1085,2022-07-18 20:00:00,20,0.43765396,19.5,16.34562409063986
1085,2022-07-18 21:00:00,21,0.4432868,19.5,16.39631965063986
1085,2022-07-18 22:00:00,22,0.44692695,19.5,16.42908100063986
1085,2022-07-18 23:00:00,23,0.44914302,19.5,16.44902563063986
1086,2022-07-13 05:00:00,5,0.24762796,15.0,14.635390090639861
1086,2022-07-13 06:00:00,6,0.24877061,15.0,14.64567394063986
1086,2022-07-13 07:00:00,7,0.23447052,15.0,14.51697313063986
1086,2022-07-13 08:00:00,8,0.25652003,15.0,14.71541872063986
1086,2022-07-13 09:00:00,9,0.39088744,15.0,15.924725410639862
1086,2022-07-13 10:00:00,10,0.3330058,15.0,15.403790650639861
1086,2022-07-13 11:00:00,11,0.33744898,15.0,15.443779270639862
1086,2022-07-13 12:00:00,12,0.3392265,15.0,15.45977695063986
1086,2022-07-13 13:00:00,13,0.33495966,15.0,15.42137539063986
1086,2022-07-13 14:00:00,14,0.3297415,15.0,15.374411950639859
1086,2022-07-13 15:00:00,15,0.4523263,19.5,16.477675150639858
1086,2022-07-13 16:00:00,16,0.51847327,19.5,17.07299788063986
1086,2022-07-13 17:00:00,17,0.47358298,19.5,16.668985270639862
1086,2022-07-13 18:00:00,18,0.49308315,19.5,16.844486800639864
1086,2022-07-13 19:00:00,19,0.37931925,15.0,15.82061170063986
1086,2022-07-13 20:00:00,20,0.39614028,15.0,15.972000970639861
1086,2022-07-13 21:00:00,21,0.31381422,15.0,15.23106643063986
1086,2022-07-13 22:00:00,22,0.26496887,15.0,14.79145828063986
1086,2022-07-13 23:00:00,23,0.27147278,15.0,14.84999347063986
1086,2022-07-14 00:00:00,0,0.29696742,15.0,15.07944523063986
1086,2022-07-14 01:00:00,1,0.31102416,15.0,15.20595589063986
1086,2022-07-14 02:00:00,2,0.33173606,15.0,15.39236299063986
1086,2022-07-14 03:00:00,3,0.3339642,15.0,15.412416250639861
1086,2022-07-14 04:00:00,4,0.33599567,15.0,15.43069948063986
1086,2022-07-14 05:00:00,5,0.33599567,15.0,15.43069948063986
1086,2022-07-14 06:00:00,6,0.33555403,15.0,15.426724720639859
1086,2022-07-14 07:00:00,7,0.31530368,15.0,15.24447157063986
1086,2022-07-14 08:00:00,8,0.3043824,15.0,15.146180050639861
1086,2022-07-14 09:00:00,9,0.402894,15.0,16.03278445063986
1086,2022-07-14 10:00:00,10,0.4046825,15.0,16.048880950639862
1086,2022-07-14 11:00:00,11,0.4093917,15.0,16.09126375063986
1086,2022-07-14 12:00:00,12,0.40874955,15.0,16.08548440063986
1086,2022-07-14 13:00:00,13,0.47491565,19.5,16.680979300639862
1086,2022-07-14 14:00:00,14,0.47911483,19.5,16.71877192063986
1086,2022-07-14 15:00:00,15,0.28994793,15.0,15.01626982063986
1086,2022-07-14 16:00:00,16,0.25204313,15.0,14.67512662063986
1086,2022-07-14 17:00:00,17,0.36995724,15.0,15.736353610639862
1086,2022-07-14 18:00:00,18,0.3120263,15.0,15.21497515063986
1086,2022-07-14 19:00:00,19,0.29462567,15.0,15.058369480639861
1086,2022-07-14 20:00:00,20,0.3737367,15.0,15.77036875063986
1086,2022-07-14 21:00:00,21,0.3356792,15.0,15.42785125063986
1086,2022-07-14 22:00:00,22,0.27123016,15.0,14.84780989063986
