zone,hour_ts,utilization,volume,price,capacity,CBD,pred_utilization,pred_congest_prob,pred_charging_load
1083,2022-07-18 19:00:00,0.19128787878787878,4.294467592416667,0.8649999999999999,44,0,0.24258152,0.0,3.791991463990093
1083,2022-07-18 20:00:00,0.293560606060606,6.868750000166667,0.8649999999999999,44,0,0.28411856,0.0,5.400383627769984
1083,2022-07-18 21:00:00,0.3636363636363636,8.718564814833334,0.8649999999999999,44,0,0.37665826,0.0,7.955602413280855
1083,2022-07-18 22:00:00,0.4090909090909091,9.88944444475,0.8649999999999999,44,0,0.42002782,0.0,9.396443956165344
1083,2022-07-18 23:00:00,0.4090909090909091,9.916666667,0.8649999999999999,44,0,0.45402938,0.0,10.249585200599368
1085,2022-07-13 05:00:00,0.45883534136546184,8.166666667,1.173333333,83,1,0.51020926,0.0,8.053073854151824
1085,2022-07-13 06:00:00,0.5050200803212851,8.166666667,1.173333333,83,1,0.45637733,0.0,8.053073854151824
1085,2022-07-13 07:00:00,0.428714859437751,6.574166666666667,1.173333333,83,1,0.473746,0.0,8.01611660274519
1085,2022-07-13 08:00:00,0.40361445783132527,6.383449074166666,1.173333333,83,1,0.38154876,0.0,6.580503159523257
1085,2022-07-13 09:00:00,0.39759036144578314,6.068124999916667,1.173333333,83,1,0.39729348,0.0,6.208620766213856
1085,2022-07-13 10:00:00,0.4226907630522088,6.417881944416667,1.173333333,83,1,0.39752945,0.0,6.024179727731839
1085,2022-07-13 11:00:00,0.4216867469879518,6.665879629833333,1.173333333,83,1,0.42052817,0.0,6.258972402608415
1085,2022-07-13 12:00:00,0.40763052208835343,6.156435184999999,1.173333333,83,1,0.4239423,0.0,6.8698667437473935
1085,2022-07-13 13:00:00,0.40060240963855426,6.140960648166666,1.173333333,83,1,0.40342504,0.0,6.179946252561552
1085,2022-07-13 14:00:00,0.43574297188755023,5.743726851833333,1.173333333,83,1,0.39528742,0.0,6.179946252561552
1085,2022-07-13 15:00:00,0.4086345381526104,6.182523148166666,1.173333333,83,1,0.43081638,0.0,5.733796948017658
1085,2022-07-13 16:00:00,0.3835341365461848,5.5578703704166665,1.173333333,83,1,0.4040064,0.0,6.2108612124745965
1085,2022-07-13 17:00:00,0.4106425702811245,6.182361111166667,1.173333333,83,1,0.3837028,0.0,5.472169958569997
1085,2022-07-13 18:00:00,0.4267068273092369,6.8607291667500006,1.173333333,83,1,0.395821,0.0,6.220826044509563
1085,2022-07-13 19:00:00,0.3955823293172691,6.318553240833334,1.173333333,83,1,0.4194398,0.0,6.924586037394533
1085,2022-07-13 20:00:00,0.3955823293172691,6.032071759250001,1.173333333,83,1,0.3898219,0.0,6.223560858621353
1085,2022-07-13 21:00:00,0.37349397590361444,4.89270833325,1.173333333,83,1,0.39173454,0.0,6.0239549962046235
1085,2022-07-13 22:00:00,0.3965863453815261,5.063900463,1.173333333,83,1,0.38485706,0.0,5.405131868810375
1085,2022-07-13 23:00:00,0.40060240963855426,5.6552546295,1.173333333,83,1,0.4145814,0.0,5.413001351827574
1085,2022-07-14 00:00:00,0.39056224899598396,6.538032407416666,1.173333333,83,1,0.4164629,0.0,6.019852944060806
1085,2022-07-14 01:00:00,0.38554216867469887,6.416666667,1.173333333,83,1,0.39819768,0.0,6.861893238061822
1085,2022-07-14 02:00:00,0.39759036144578314,6.416666667,1.173333333,83,1,0.3938174,0.0,6.404997707226215
1085,2022-07-14 03:00:00,0.39759036144578314,6.416666667,1.173333333,83,1,0.4421261,0.0,6.398893569725359
1085,2022-07-14 04:00:00,0.38554216867469887,6.416666667,1.173333333,83,1,0.42607123,0.0,6.398893569725359
1085,2022-07-14 05:00:00,0.38554216867469887,6.416666667,1.173333333,83,1,0.3931677,0.0,6.398893569725359
1085,2022-07-14 06:00:00,0.38453815261044183,6.416666667,1.173333333,83,1,0.4031432,0.0,6.398893569725359
1085,2022-07-14 07:00:00,0.3684738955823293,5.433506944583333,1.173333333,83,1,0.36742052,0.0,6.232691530553973
1085,2022-07-14 08:00:00,0.3835341365461848,5.9389814814166675,1.173333333,83,1,0.34987864,0.0,5.457387155559429
1085,2022-07-14 09:00:00,0.38554216867469887,6.125,1.173333333,83,1,0.39429793,0.0,5.922208151676285
1085,2022-07-14 10:00:00,0.3905622489959839,6.377129629416667,1.173333333,83,1,0.3889406,0.0,6.307811867902102
1085,2022-07-14 11:00:00,0.40261044176706823,6.7896759258333335,1.173333333,83,1,0.39554375,0.0,6.209752262093045
1085,2022-07-14 12:00:00,0.4066265060240964,6.83893518525,1.173333333,83,1,0.4100643,0.0,6.917091147075219
1085,2022-07-14 13:00:00,0.3995983935742972,6.772175925833333,1.173333333,83,1,0.4034964,0.0,6.917091147075219
1085,2022-07-14 14:00:00,0.39658634538152615,6.765208333583334,1.173333333,83,1,0.39278966,0.0,6.898750665848955
1085,2022-07-14 15:00:00,0.42771084337349397,7.778263888916666,1.173333333,83,1,0.39635345,0.0,6.920697496798746
1085,2022-07-14 16:00:00,0.42570281124497994,7.4695833335833335,1.173333333,83,1,0.41878235,0.0,7.975137014294155
1085,2022-07-14 17:00:00,0.42570281124497994,7.120393518416666,1.173333333,83,1,0.41587842,0.0,7.271658533638937
1085,2022-07-14 18:00:00,0.4257028112449799,6.14784722225,1.173333333,83,1,0.4141252,0.0,7.172081023091805
1085,2022-07-14 19:00:00,0.4377510040160642,6.547187500083333,1.173333333,83,1,0.4139442,0.0,6.18944192916324
1085,2022-07-14 20:00:00,0.4146586345381526,6.545810185250001,1.173333333,83,1,0.4241422,0.0,6.591056606794525
1085,2022-07-14 21:00:00,0.4146586345381526,6.64384259275,1.173333333,83,1,0.39942604,0.0,6.526589959732875
1085,2022-07-14 22:00:00,0.41566265060240964,6.6516203704166665,1.173333333,83,1,0.41293657,0.0,6.8802474953987245
1085,2022-07-14 23:00:00,0.4427710843373494,7.19906250025,1.173333333,83,1,0.4138695,0.0,6.8802474953987245
1085,2022-07-15 00:00:00,0.45381526104417674,7.664675926,1.173333333,83,1,0.453278,0.0,7.101131454744445
1085,2022-07-15 01:00:00,0.4578313253012048,7.875,1.173333333,83,1,0.44612068,0.0,7.417464346553577
1085,2022-07-15 02:00:00,0.4578313253012048,7.875,1.173333333,83,1,0.45223776,0.0,7.992478082858512
1085,2022-07-15 03:00:00,0.4578313253012048,7.875,1.173333333,83,1,0.45186123,0.0,7.992478082858512
1085,2022-07-15 04:00:00,0.4578313253012048,7.875,1.173333333,83,1,0.45186123,0.0,7.992478082858512
1085,2022-07-15 05:00:00,0.4578313253012048,7.875,1.173333333,83,1,0.4521635,0.0,7.992478082858512
1085,2022-07-15 06:00:00,0.4548192771084337,7.83449074075,1.173333333,83,1,0.4495558,0.0,7.992478082858512
1085,2022-07-15 07:00:00,0.4046184738955823,6.1130902775,1.173333333,83,1,0.40057334,0.0,7.987590274886635
1085,2022-07-15 08:00:00,0.4146586345381526,6.057430555583333,1.173333333,83,1,0.355065,0.0,6.140891764219798
1085,2022-07-15 09:00:00,0.41867469879518077,6.547106481499999,1.173333333,83,1,0.41313684,0.0,6.019771435072091
1085,2022-07-15 10:00:00,0.3895582329317269,5.558923611083333,1.173333333,83,1,0.41047534,0.0,6.5799692849401
1085,2022-07-15 11:00:00,0.36746987951807225,4.8042361111666665,1.173333333,83,1,0.38137186,0.0,5.512860712269404
1085,2022-07-15 12:00:00,0.3835341365461848,5.103275462833333,1.173333333,83,1,0.37104824,0.0,5.230714227048465
1085,2022-07-15 13:00:00,0.38755020080321284,5.055636573916666,1.173333333,83,1,0.38659787,0.0,5.290026887440448
1085,2022-07-15 14:00:00,0.41566265060240964,5.978680555416666,1.173333333,83,1,0.37985942,0.0,5.28722951340339
1085,2022-07-15 15:00:00,0.3985943775100402,5.34770833325,1.173333333,83,1,0.40418237,0.0,6.19430351193357
1085,2022-07-15 16:00:00,0.38554216867469887,4.958333333,1.173333333,83,1,0.3953818,0.0,5.459258309447448
1085,2022-07-15 17:00:00,0.3795180722891566,4.821006944416666,1.173333333,83,1,0.3863699,0.0,5.393374727842397
1085,2022-07-15 18:00:00,0.3664658634538152,4.633287036916667,1.173333333,83,1,0.37520963,0.0,5.149012134687821
1085,2022-07-15 19:00:00,0.4066265060240964,6.1781481485,1.173333333,83,1,0.38264593,0.0,4.517956554264055
1085,2022-07-15 20:00:00,0.426706827309237,6.7986689815000005,1.173333333,83,1,0.41744915,0.0,6.414828865502152
1085,2022-07-15 21:00:00,0.4457831325301205,7.55578703675,1.173333333,83,1,0.43007168,0.0,6.954660690155999
1085,2022-07-15 22:00:00,0.44477911646586343,7.56664351825,1.173333333,83,1,0.44082445,0.0,7.318492082672828
1085,2022-07-15 23:00:00,0.45381526104417674,8.021724537333332,1.173333333,83,1,0.44587734,0.0,7.391269977592716
1085,2022-07-16 00:00:00,0.4708835341365462,8.4602777775,1.173333333,83,1,0.46331793,0.0,8.007662662149087
1085,2022-07-16 01:00:00,0.4819277108433735,8.75,1.173333333,83,1,0.4719931,0.0,8.414045369206164
1085,2022-07-16 02:00:00,0.4819277108433735,8.75,1.173333333,83,1,0.48556316,0.0,8.6030977749041
1085,2022-07-16 03:00:00,0.4779116465863454,8.660798611,1.173333333,83,1,0.4840938,0.0,8.6030977749041
1085,2022-07-16 04:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.48022518,0.0,8.479585728245244
1085,2022-07-16 05:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47188115,0.0,8.331460451988239
1085,2022-07-16 06:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47128513,0.0,8.324505751332977
1085,2022-07-16 07:00:00,0.46084337349397586,8.32862268525,1.173333333,83,1,0.44157425,0.0,8.320629367053147
1085,2022-07-16 08:00:00,0.4407630522088353,7.854016203416666,1.173333333,83,1,0.43009192,0.0,8.131492505731984
1085,2022-07-16 09:00:00,0.45180722891566266,8.312662037083333,1.173333333,83,1,0.42786232,0.0,7.992478082858512
1085,2022-07-16 10:00:00,0.44176706827309237,7.987129629583333,1.173333333,83,1,0.43742648,0.0,8.125939916062482
1085,2022-07-16 11:00:00,0.4146586345381526,7.1293055555,1.173333333,83,1,0.43377665,0.0,7.994556162908583
1085,2022-07-16 12:00:00,0.37751004016064255,5.477500000083334,1.173333333,83,1,0.4164472,0.0,7.025702654066942
1085,2022-07-16 13:00:00,0.3744979919678715,5.2828935185,1.173333333,83,1,0.37122303,0.0,5.258155407899597
1085,2022-07-16 14:00:00,0.39156626506024095,5.9495949074166665,1.173333333,83,1,0.37406784,0.0,5.324527350945492
1085,2022-07-16 15:00:00,0.3835341365461848,5.751342592333333,1.173333333,83,1,0.38709646,0.0,6.001979352061454
1085,2022-07-16 16:00:00,0.37751004016064255,5.476608796250001,1.173333333,83,1,0.37952435,0.0,5.755758469494336
1085,2022-07-16 17:00:00,0.40060240963855426,6.353229166583333,1.173333333,83,1,0.37439388,0.0,5.405469887408824
1085,2022-07-16 18:00:00,0.42570281124497994,7.60050925925,1.173333333,83,1,0.3937545,0.0,6.349346701448963
1085,2022-07-16 19:00:00,0.4407630522088353,8.271180555499999,1.173333333,83,1,0.42588943,0.0,7.478971523115802
1085,2022-07-16 20:00:00,0.4548192771084337,8.863263889,1.173333333,83,1,0.44500184,0.0,8.182087966492237
1085,2022-07-16 21:00:00,0.47188755020080325,9.359583333083334,1.173333333,83,1,0.45549974,0.0,9.0744079131258
1085,2022-07-16 22:00:00,0.503012048192771,10.603217594666667,1.173333333,83,1,0.4744288,0.0,9.301651983445131
1085,2022-07-16 23:00:00,0.502008032128514,10.994131945,1.173333333,83,1,0.5061346,0.0,10.39731351382399
1085,2022-07-17 00:00:00,0.5130522088353414,11.537442131666666,1.173333333,83,1,0.50250053,0.0,10.705992590618553
1085,2022-07-17 01:00:00,0.5240963855421686,11.804236111666667,1.173333333,83,1,0.5154347,0.0,11.538331402585104
1085,2022-07-17 02:00:00,0.5090361445783133,11.468819445,1.173333333,83,1,0.52074534,0.0,11.607532297829355
1085,2022-07-17 03:00:00,0.5130522088353414,11.488425926666666,1.173333333,83,1,0.506098,0.0,11.382442783198346
1085,2022-07-17 04:00:00,0.5180722891566265,11.66666667,1.173333333,83,1,0.51507574,0.0,11.375729828804056
1085,2022-07-17 05:00:00,0.5180722891566265,11.66666667,1.173333333,83,1,0.51792663,0.0,11.442590766519753
1085,2022-07-17 06:00:00,0.5180722891566265,11.66666667,1.173333333,83,1,0.5172438,0.0,11.442590766519753
1085,2022-07-17 07:00:00,0.5180722891566265,11.66666667,1.173333333,83,1,0.49435824,0.0,11.422166781928722
1085,2022-07-17 08:00:00,0.5,11.049953705,1.173333333,83,1,0.47606683,0.0,11.378492878953459
1085,2022-07-17 09:00:00,0.5,10.832499997500001,1.173333333,83,1,0.4808925,0.0,10.666753994092522
1085,2022-07-17 10:00:00,0.501004016064257,10.645995371666666,1.173333333,83,1,0.4827048,0.0,10.672321512916437
1085,2022-07-17 11:00:00,0.5070281124497992,10.532731481666668,1.173333333,83,1,0.4856389,0.0,10.3710827343817
1085,2022-07-17 12:00:00,0.48293172690763053,9.770104165916667,1.173333333,83,1,0.49469912,0.0,10.296565339898036
1085,2022-07-17 13:00:00,0.44879518072289154,8.35625000025,1.173333333,83,1,0.45986548,0.0,9.411383872373909
1085,2022-07-17 14:00:00,0.44477911646586343,8.133611111416666,1.173333333,83,1,0.43192428,0.0,7.720320619399646
1085,2022-07-17 15:00:00,0.4598393574297189,8.516099537,1.173333333,83,1,0.4351877,0.0,7.9760017905315035
1085,2022-07-17 16:00:00,0.4839357429718876,9.471550925916667,1.173333333,83,1,0.45119727,0.0,8.37504925152536
1085,2022-07-17 17:00:00,0.46586345381526106,8.750405092333333,1.173333333,83,1,0.46192557,0.0,9.275220808396915
1085,2022-07-17 18:00:00,0.46285140562248994,8.313472222,1.173333333,83,1,0.44923532,0.0,8.748576351766793
1085,2022-07-17 19:00:00,0.4618473895582329,8.458333333,1.173333333,83,1,0.45768923,0.0,8.173407995278955
1085,2022-07-17 20:00:00,0.46285140562248994,8.475833333333334,1.173333333,83,1,0.4638095,0.0,8.513440986152027
1085,2022-07-17 21:00:00,0.4759036144578313,8.814085648166666,1.173333333,83,1,0.4658286,0.0,8.566378871523385
1085,2022-07-17 22:00:00,0.4738955823293172,8.611539351833335,1.173333333,83,1,0.48672622,0.0,9.130110589347707
1085,2022-07-17 23:00:00,0.4789156626506024,8.6847800925,1.173333333,83,1,0.48066267,0.0,8.883258392573287
1085,2022-07-18 00:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.49793962,0.0,8.774712061303088
1085,2022-07-18 01:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47211137,0.0,8.616622437927692
1085,2022-07-18 02:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47285423,0.0,8.604720195456359
1085,2022-07-18 03:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47182894,0.0,8.604720195456359
1085,2022-07-18 04:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47121,0.0,8.609022085398905
1085,2022-07-18 05:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.47182152,0.0,8.609022085398905
1085,2022-07-18 06:00:00,0.46987951807228917,8.458333333,1.173333333,83,1,0.4706749,0.0,8.609022085398905
1085,2022-07-18 07:00:00,0.4508032128514056,7.744317129500001,1.173333333,83,1,0.42708492,0.0,8.609022085398905
1085,2022-07-18 08:00:00,0.41566265060240964,6.86575231475,1.173333333,83,1,0.41056153,0.0,8.120133946746646
1085,2022-07-18 09:00:00,0.4106425702811245,6.676412036833333,1.173333333,83,1,0.40381008,0.0,7.104731400295098
1085,2022-07-18 10:00:00,0.4216867469879519,7.136354166833333,1.173333333,83,1,0.41737014,0.0,7.0835757123929435
1085,2022-07-18 11:00:00,0.426706827309237,7.324560185166667,1.173333333,83,1,0.42790785,0.0,7.202982094268289
1085,2022-07-18 12:00:00,0.4126506024096386,6.577407407666667,1.173333333,83,1,0.4405419,0.0,7.309395152075485
1085,2022-07-18 13:00:00,0.4106425702811245,6.448912037083333,1.173333333,83,1,0.41797003,0.0,6.751932925211634
1085,2022-07-18 14:00:00,0.428714859437751,7.15401620375,1.173333333,83,1,0.40605643,0.0,6.473965263539523
1085,2022-07-18 15:00:00,0.43373493975903615,7.112696759083334,1.173333333,83,1,0.429654,0.0,7.178106808501226
1085,2022-07-18 16:00:00,0.41164658634538154,6.167129629750001,1.173333333,83,1,0.43070537,0.0,7.19802850172532
1085,2022-07-18 17:00:00,0.40963855421686746,6.125,1.173333333,83,1,0.41433394,0.0,6.3928451990330135
1085,2022-07-18 18:00:00,0.4226907630522088,6.58599537025,1.173333333,83,1,0.40884617,0.0,6.3403377061348625
1085,2022-07-18 19:00:00,0.42570281124497994,6.214039351916667,1.173333333,83,1,0.43177024,0.0,6.789946346140911
1085,2022-07-18 20:00:00,0.43373493975903615,6.416666667,1.173333333,83,1,0.43765396,0.0,6.3915639441093015
1085,2022-07-18 21:00:00,0.43373493975903615,6.416666667,1.173333333,83,1,0.4432868,0.0,6.441497543235961
1085,2022-07-18 22:00:00,0.43373493975903615,6.416666667,1.173333333,83,1,0.44692695,0.0,6.441497543235961
1085,2022-07-18 23:00:00,0.4427710843373494,6.626828703583333,1.173333333,83,1,0.44914302,0.0,6.441497543235961
1086,2022-07-13 05:00:00,0.25,1.458333333,1.155,12,1,0.24762796,0.0,1.5250829031458673
1086,2022-07-13 06:00:00,0.25,1.458333333,1.155,12,1,0.24877061,0.0,1.5250829031458673
1086,2022-07-13 07:00:00,0.25,1.458333333,1.155,12,1,0.23447052,0.0,1.5250829031458673
1086,2022-07-13 08:00:00,0.34027777777777773,1.6767592591666667,1.155,12,1,0.25652003,0.0,1.5250829031458673
1086,2022-07-13 09:00:00,0.3333333333333333,1.458333333,1.155,12,1,0.39088744,0.0,1.6439018341348473
1086,2022-07-13 10:00:00,0.3333333333333333,1.458333333,1.155,12,1,0.3330058,0.0,1.5250829031458673
1086,2022-07-13 11:00:00,0.3333333333333333,1.458333333,1.155,12,1,0.33744898,0.0,1.5250829031458673
1086,2022-07-13 12:00:00,0.3333333333333333,1.458333333,1.155,12,1,0.3392265,0.0,1.5250829031458673
1086,2022-07-13 13:00:00,0.3333333333333333,1.458333333,1.155,12,1,0.33495966,0.0,1.5250829031458673
1086,2022-07-13 14:00:00,0.40972222222222227,1.458333333,1.155,12,1,0.3297415,0.0,1.5840946932075044
1086,2022-07-13 15:00:00,0.5069444444444444,2.578657407416667,1.155,12,1,0.4523263,0.009495245826815,1.6094509695490942
1086,2022-07-13 16:00:00,0.4791666666666667,2.6176273148333333,1.155,12,1,0.51847327,0.0176532336498502,2.7934924808530623
1086,2022-07-13 17:00:00,0.5,2.916666667,1.155,12,1,0.47358298,0.007904496402579606,2.782230822302464
1086,2022-07-13 18:00:00,0.4166666666666667,2.33665509225,1.155,12,1,0.49308315,0.0,2.8002834063514297
1086,2022-07-13 19:00:00,0.4166666666666667,2.041666667,1.155,12,1,0.37931925,0.0,2.229961136352631
1086,2022-07-13 20:00:00,0.3541666666666667,1.8305324075,1.155,12,1,0.39614028,0.0,2.177604302482134
1086,2022-07-13 21:00:00,0.3055555555555555,1.6608796295833332,1.155,12,1,0.31381422,0.0,2.1752861620638164
1086,2022-07-13 22:00:00,0.2916666666666667,1.458333333,1.155,12,1,0.26496887,0.0,1.6141132506939369
1086,2022-07-13 23:00:00,0.2916666666666667,1.458333333,1.155,12,1,0.27147278,0.0,1.5191547132040197
1086,2022-07-14 00:00:00,0.3125,1.8807638889999998,1.155,12,1,0.29696742,0.0,1.5250829031458673
1086,2022-07-14 01:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.31102416,0.0,2.204530571469997
1086,2022-07-14 02:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.33173606,0.0,2.1986812849314727
1086,2022-07-14 03:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.3339642,0.0,2.1814425785885128
1086,2022-07-14 04:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.33599567,0.0,2.177604302482134
1086,2022-07-14 05:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.33599567,0.0,2.177604302482134
1086,2022-07-14 06:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.33555403,0.0,2.177604302482134
1086,2022-07-14 07:00:00,0.3125,1.9115509260833334,1.155,12,1,0.31530368,0.0,2.177604302482134
1086,2022-07-14 08:00:00,0.3888888888888889,1.928402778,1.155,12,1,0.3043824,0.0,2.1752861620638164
1086,2022-07-14 09:00:00,0.4166666666666667,2.041666667,1.155,12,1,0.402894,0.0,2.1814425785885128
1086,2022-07-14 10:00:00,0.4166666666666667,2.041666667,1.155,12,1,0.4046825,0.0,2.1814425785885128
1086,2022-07-14 11:00:00,0.4166666666666667,2.041666667,1.155,12,1,0.4093917,0.0,2.177604302482134
1086,2022-07-14 12:00:00,0.4791666666666667,2.46393518525,1.155,12,1,0.40874955,0.0,2.177604302482134
1086,2022-07-14 13:00:00,0.5,2.625,1.155,12,1,0.47491565,0.0,2.7618902531230582
1086,2022-07-14 14:00:00,0.3125,1.4734837963333334,1.155,12,1,0.47911483,0.0,2.782230822302464
1086,2022-07-14 15:00:00,0.25,1.166666667,1.155,12,1,0.28994793,0.0,1.5228650052605177
1086,2022-07-14 16:00:00,0.3333333333333333,1.7255324074166667,1.155,12,1,0.25204313,0.0,1.1561452321891388
1086,2022-07-14 17:00:00,0.3194444444444444,1.70949074075,1.155,12,1,0.36995724,0.0,1.7541515967645405
1086,2022-07-14 18:00:00,0.2916666666666667,1.5959837961666665,1.155,12,1,0.3120263,0.0,1.6468157763123867
1086,2022-07-14 19:00:00,0.3611111111111111,1.9849537039166665,1.155,12,1,0.29462567,0.0,1.6156830426764968
1086,2022-07-14 20:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.3737367,0.0,2.1986812849314727
1086,2022-07-14 21:00:00,0.2847222222222222,1.7171064814166666,1.155,12,1,0.3356792,0.0,2.1986812849314727
1086,2022-07-14 22:00:00,0.25,1.458333333,1.155,12,1,0.27123016,0.0,1.6373988532704933
1086,2022-07-14 23:00:00,0.25,1.458333333,1.155,12,1,0.24927634,0.0,1.5191547132040197
1086,2022-07-15 00:00:00,0.25,1.458333333,1.155,12,1,0.26444617,0.0,1.5250829031458673
1086,2022-07-15 01:00:00,0.25,1.458333333,1.155,12,1,0.2494484,0.0,1.5250829031458673
1086,2022-07-15 02:00:00,0.25,1.458333333,1.155,12,1,0.24844345,0.0,1.5250829031458673
1086,2022-07-15 03:00:00,0.25,1.458333333,1.155,12,1,0.24886765,0.0,1.5250829031458673
1086,2022-07-15 04:00:00,0.27777777777777773,1.6364120369166664,1.155,12,1,0.24886765,0.0,1.5250829031458673
1086,2022-07-15 05:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.28800428,0.0,1.6221860235408505
1086,2022-07-15 06:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.33914825,0.0,2.1986812849314727
1086,2022-07-15 07:00:00,0.3333333333333333,2.041666667,1.155,12,1,0.31889474,0.0,2.1986812849314727
1086,2022-07-15 08:00:00,0.4236111111111111,2.25255787025,1.155,12,1,0.33512917,0.0,2.177604302482134
1086,2022-07-15 09:00:00,0.4444444444444445,2.373275462666667,1.155,12,1,0.4456808,0.0,2.192988892633157
1086,2022-07-15 10:00:00,0.4375,2.4137037035,1.155,12,1,0.43390235,0.0,2.7618902531230582
1086,2022-07-15 11:00:00,0.3680555555555556,2.10664351825,1.155,12,1,0.43925545,0.0,2.7618902531230582
1086,2022-07-15 12:00:00,0.22916666666666666,1.0856481483333333,1.155,12,1,0.36589405,0.0,2.1885531780981227
1086,2022-07-15 13:00:00,0.25,1.166666667,1.155,12,1,0.2230968,0.0,1.0704491383035915
1086,2022-07-15 14:00:00,0.25,1.166666667,1.155,12,1,0.260426,0.0,1.1561452321891388
1086,2022-07-15 15:00:00,0.18055555555555555,0.9320370370833334,1.155,12,1,0.24062791,0.0,1.1561452321891388
1086,2022-07-15 16:00:00,0.17361111111111108,0.8815624999999999,1.155,12,1,0.17717193,0.0,1.047029389624676
1086,2022-07-15 17:00:00,0.25,1.166666667,1.155,12,1,0.19277686,0.0,0.9912253960794155
1086,2022-07-15 18:00:00,0.1875,0.9557754630833334,1.155,12,1,0.28537112,0.0,1.1561452321891388
1086,2022-07-15 19:00:00,0.08333333333333333,0.5968634255833333,1.155,12,1,0.20716709,0.0,1.047029389624676
1086,2022-07-15 20:00:00,0.08333333333333333,0.583333333,1.155,12,1,0.0918253,0.0,0.6095582634491646
1086,2022-07-15 21:00:00,0.11805555555555554,0.6970023145833334,1.155,12,1,0.107538976,0.0,0.6095582634491646
1086,2022-07-15 22:00:00,0.16666666666666666,0.875,1.155,12,1,0.15853421,0.0,1.0460383130913111
1086,2022-07-15 23:00:00,0.16666666666666666,0.875,1.155,12,1,0.19094871,0.0,1.0387836338422871
1086,2022-07-16 00:00:00,0.16666666666666666,0.875,1.155,12,1,0.1683975,0.0,0.9912253960794155
1086,2022-07-16 01:00:00,0.16666666666666666,0.875,1.155,12,1,0.16454825,0.0,0.9912253960794155
1086,2022-07-16 02:00:00,0.23611111111111113,1.3447453700833334,1.155,12,1,0.16435747,0.0,0.9912253960794155
1086,2022-07-16 03:00:00,0.25,1.458333333,1.155,12,1,0.23760563,0.0,1.5674477445277517
1086,2022-07-16 04:00:00,0.25,1.458333333,1.155,12,1,0.24616845,0.0,1.6001994537064903
1086,2022-07-16 05:00:00,0.25,1.458333333,1.155,12,1,0.24644813,0.0,1.5250829031458673
1086,2022-07-16 06:00:00,0.25,1.458333333,1.155,12,1,0.24656504,0.0,1.5250829031458673
1086,2022-07-16 07:00:00,0.25,1.458333333,1.155,12,1,0.24687243,0.0,1.5250829031458673
1086,2022-07-16 08:00:00,0.25,1.458333333,1.155,12,1,0.24703662,0.0,1.5250829031458673
1086,2022-07-16 09:00:00,0.2152777777777778,1.3446643517499999,1.155,12,1,0.2487632,0.0,1.5250829031458673
1086,2022-07-16 10:00:00,0.16666666666666666,1.166666667,1.155,12,1,0.19534521,0.0,1.4748303445754205
1086,2022-07-16 11:00:00,0.2847222222222222,1.5641435184166665,1.155,12,1,0.17613533,0.0,1.1561452321891388
1086,2022-07-16 12:00:00,0.2638888888888889,1.2804166669166668,1.155,12,1,0.29232562,0.0,1.586140707703147
1086,2022-07-16 13:00:00,0.27777777777777773,1.3447453705833334,1.155,12,1,0.25015473,0.0,1.5032438530903272
1086,2022-07-16 14:00:00,0.3333333333333333,1.75,1.155,12,1,0.2722822,0.0,1.4748303445754205
1086,2022-07-16 15:00:00,0.2847222222222222,1.4245486111666665,1.155,12,1,0.32310832,0.0,1.742203181416212
1086,2022-07-16 16:00:00,0.1875,0.9559375000833333,1.155,12,1,0.25631663,0.0,1.5250829031458673
1086,2022-07-16 17:00:00,0.16666666666666666,0.875,1.155,12,1,0.18588378,0.0,1.047029389624676
1086,2022-07-16 18:00:00,0.18055555555555555,0.9155902778333332,1.155,12,1,0.16790098,0.0,0.9912253960794155
1086,2022-07-16 19:00:00,0.2916666666666667,1.44180555575,1.155,12,1,0.19372936,0.0,1.047029389624676
1086,2022-07-16 20:00:00,0.40277777777777785,1.9847106484166666,1.155,12,1,0.28972772,0.0,1.6001994537064903
1086,2022-07-16 21:00:00,0.4166666666666667,2.041666667,1.155,12,1,0.38712716,0.0,2.24946373240796
1086,2022-07-16 22:00:00,0.2916666666666667,1.4870949075833335,1.155,12,1,0.3928563,0.0,2.1986812849314727
1086,2022-07-16 23:00:00,0.16666666666666666,0.8887731481666666,1.155,12,1,0.2459015,0.0,1.533606796327132
1086,2022-07-17 00:00:00,0.16666666666666666,0.875,1.155,12,1,0.20096497,0.0,0.9912253960794155
